"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"229397_s_at",-0.318975254988912,3.77826475177305,-2.22316866650839,0.0278190860507395,0.0455164616931613,-4.9745407753913
"209230_s_at",-0.728189467849225,10.8569418439716,-2.22287005821416,0.0278397022759655,0.0455476984550039,-4.97518401538478
"205899_at",0.627871707317073,2.16731411347518,2.22266365999088,0.0278539600039271,0.045568529419349,-4.97562857621412
"215633_x_at",0.435479490022172,6.90110503546099,2.22238208256915,0.0278734212780508,0.0455978705349768,-4.9762350034221
"230846_at",-0.511972971175166,4.52829886524823,-2.22230782326736,0.0278785556972512,0.0456037725519649,-4.97639492215465
"226424_at",0.924844656319291,8.91715794326241,2.22196876586131,0.0279020091990115,0.0456396386575081,-4.97712502511078
"64064_at",-0.669339467849225,5.64817134751773,-2.22174213061104,0.0279176957474778,0.0456627970359397,-4.97761298806898
"202359_s_at",0.446549711751662,7.89691170212766,2.22146090589194,0.027937171387647,0.045692150060946,-4.97821842187502
"242149_at",0.29129753880266,3.12775290780142,2.22143575299499,0.0279389138765123,0.0456924983156166,-4.97827256873806
"203186_s_at",-0.782190354767184,11.6149266666667,-2.22120717503032,0.0279547531555774,0.0457158997655097,-4.97876460437067
