"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"218237_s_at",2.58617261640798,11.7041743971631,6.66032693171719,5.86895347125008e-10,3.0380046273896e-09,11.896951494631
"1554052_at",1.90750077605322,5.3991809929078,6.65948121286089,5.89460387214479e-10,3.05075366376613e-09,11.8926712120864
"213592_at",-2.25371592017738,5.39912539007092,-6.65881704624997,5.9148253199008e-10,3.06068901405503e-09,11.8893099826289
"242440_at",1.28117352549889,7.80307127659574,6.65872246478122,5.91771053915282e-10,3.06165166151909e-09,11.8888313366017
"217959_s_at",1.33910866962306,8.78335326241135,6.65763983205621,5.95083541107673e-10,3.07825638502329e-09,11.8833527337439
"202547_s_at",1.22587931263858,5.59261631205674,6.65703244225729,5.96949946666263e-10,3.08737634292959e-09,11.8802792719134
"226009_at",1.76635195121951,6.88068014184397,6.65699854461495,5.97054278254524e-10,3.08738141843473e-09,11.8801077502153
"212440_at",1.14320430155211,9.57419354609929,6.65683589511343,5.97555137915172e-10,3.08943659310141e-09,11.8792847517706
"201870_at",1.36015636363636,7.5739485106383,6.65662245048266,5.98213043770025e-10,3.09203309785781e-09,11.8782047481692
"223247_at",1.76423150776053,6.81554872340426,6.65660581081209,5.98264362655848e-10,3.09203309785781e-09,11.8781205542293
"223695_s_at",-2.00233629711752,8.56092411347518,-6.65652390264831,5.9851704126509e-10,3.09280393940703e-09,11.8777061142472
"214168_s_at",2.19235219512195,5.55966666666667,6.65510561763464,6.02909035729291e-10,3.11442186137664e-09,11.8705302733858
"229310_at",-3.05862960088692,2.96589716312057,-6.65494518009425,6.03407858183027e-10,3.1164597073827e-09,11.8697185860212
"200901_s_at",1.09281871396896,9.07904609929078,6.65405848867252,6.06172053015834e-10,3.13019494204702e-09,11.8652328086212
"1554915_a_at",1.46508838137473,7.00873127659574,6.65292261020404,6.09731320049098e-10,3.14748638739013e-09,11.8594868417681
"201862_s_at",1.1726466962306,10.5230029787234,6.65279845260704,6.10121614198624e-10,3.14895697666819e-09,11.8588588074387
"212076_at",1.72531299334812,7.53176631205674,6.65235094671467,6.11530411378556e-10,3.15568284317008e-09,11.8565952097619
"230795_at",3.26941121951219,10.1579841843972,6.65181405349298,6.13224842918019e-10,3.16388009196718e-09,11.8538795718527
"210982_s_at",2.54711917960088,12.6748778014184,6.65090435570747,6.16106417236032e-10,3.17819841168917e-09,11.8492785238106
"226506_at",-2.77761354767184,4.7355985106383,-6.65084582172631,6.16292287013429e-10,3.17860833735362e-09,11.848982483113
"229062_at",2.7675665631929,3.66699687943262,6.6501691164556,6.18445127070395e-10,3.18916127757188e-09,11.8455600847965
"201237_at",1.07546119733925,9.20179595744681,6.64947003608768,6.20676937700187e-10,3.19956551508502e-09,11.8420247140302
"240715_at",-1.76656975609756,5.30205276595745,-6.64938184547574,6.20959049332234e-10,3.20046750874773e-09,11.8415787323947
"210785_s_at",2.74796363636364,5.6761319858156,6.6492797734672,6.21285723819781e-10,3.20159883175234e-09,11.8410625560708
"1557813_at",-2.48821997782705,7.01160765957447,-6.64702110920677,6.28557945031666e-10,3.2385152624924e-09,11.8296415758221
"223811_s_at",1.58984328159645,4.92198687943262,6.6465511286369,6.30081657993749e-10,3.24524644297367e-09,11.827265361123
"214247_s_at",-2.78303791574279,9.79219921985816,-6.64625153969678,6.31054848507324e-10,3.24969858463356e-09,11.825750689135
"212133_at",1.36225796008869,5.97020808510638,6.64549404266219,6.33522133132478e-10,3.26184189642649e-09,11.8219210667527
"223492_s_at",-1.72904084257206,7.69458659574468,-6.64527126139428,6.34249574482161e-10,3.26502456289947e-09,11.8207948106007
"233827_s_at",2.33689964523281,5.20371113475177,6.64489115724649,6.35492619684171e-10,3.27085992898436e-09,11.8188732638387
"223940_x_at",2.12047973392461,10.5350768794326,6.64448113236391,6.36836207297108e-10,3.27721068399423e-09,11.8168005218271
"1554334_a_at",2.18564898004435,7.55060156028369,6.64359561155006,6.39747485235736e-10,3.29162532319103e-09,11.8123242960967
"224872_at",1.39433802660754,8.65165780141844,6.64336063104252,6.40522218353096e-10,3.29504395193078e-09,11.8111365430367
"233270_x_at",-1.1751622616408,7.06873397163121,-6.64315188360571,6.41211236676391e-10,3.29802053602511e-09,11.8100814081274
"203225_s_at",1.21883654101996,7.04381588652482,6.64257413377141,6.43122044050411e-10,3.30727919124082e-09,11.8071612026552
"209079_x_at",-1.61375720620842,7.41208212765957,-6.6423217738092,6.43958441693012e-10,3.31101041801985e-09,11.8058857039037
"201964_at",1.68141926829268,8.31235468085106,6.64177434933829,6.45776461392248e-10,3.31978665138025e-09,11.8031189514497
"203936_s_at",4.37641800443459,9.00231411347518,6.64102055680422,6.482881229942e-10,3.33212510292597e-09,11.7993093812551
"239432_at",1.69068139689579,7.68840794326241,6.64025839851554,6.50837452406754e-10,3.34465288418148e-09,11.7954577584519
"209406_at",3.84970179600887,5.76879078014184,6.63708502229224,6.61558705245596e-10,3.39799573621074e-09,11.7794233220173
"218826_at",2.08589263858093,5.76296595744681,6.63678552257533,6.62579513142278e-10,3.40265391028009e-09,11.7779102141283
"208821_at",1.32373235033259,10.429790212766,6.63558005229151,6.6670393931002e-10,3.42206989330038e-09,11.7718203927377
"224609_at",2.01292873614191,8.52352914893617,6.63521430707551,6.67960307059175e-10,3.42792960879209e-09,11.7699728259716
"226342_at",-1.82565359201774,6.62606283687943,-6.63494067907616,6.68901770119692e-10,3.43217151816997e-09,11.7685906249408
"218473_s_at",1.2199722616408,7.54949120567376,6.63422677383671,6.71364245181314e-10,3.44421502598341e-09,11.7649845516626
"210372_s_at",3.67725802660754,7.0746529787234,6.63407838355041,6.7187720906542e-10,3.44625478475468e-09,11.7642350288292
"229061_s_at",1.22653549889135,6.08804212765957,6.63364421082699,6.73380302256736e-10,3.45337163421725e-09,11.7620420619287
"201850_at",1.78228986696231,10.4207425531915,6.63237898855417,6.77779398689101e-10,3.47473896980256e-09,11.7556519624655
"214305_s_at",1.25596725055433,10.2127106382979,6.63121991502558,6.81834285535505e-10,3.49492718116029e-09,11.7497985281866
"201986_at",1.93589915742794,9.49220687943262,6.63117038013013,6.82008109640297e-10,3.49521843528643e-09,11.7495483839228
"212970_at",-1.78120303769401,7.31243290780142,-6.63037736612009,6.8479685049741e-10,3.50890845881803e-09,11.7455439061248
"224666_at",-1.07192554323725,9.31382886524823,-6.62880570960181,6.90357056044097e-10,3.53679237441353e-09,11.7376082541402
"218575_at",1.16939720620843,7.29118191489362,6.62762784434007,6.94553264576346e-10,3.55767998502901e-09,11.7316615819963
"209803_s_at",2.86467527716187,7.76713241134752,6.62754649562042,6.94844000379313e-10,3.55855903022994e-09,11.7312508980207
"201657_at",1.3130855654102,8.00169815602837,6.62705215314902,6.96613334727143e-10,3.56700893868768e-09,11.7287552967458
"218098_at",1.31756671840355,10.049720070922,6.62597902488114,7.00469542384085e-10,3.58613995537957e-09,11.7233381284658
"239493_at",1.96648319290466,7.30834652482269,6.62549606205617,7.02211893987781e-10,3.59402510394852e-09,11.7209002727491
"238469_at",2.68860157427938,5.43903921985816,6.62548541736773,7.02250344181954e-10,3.59402510394852e-09,11.7208465424973
"1554078_s_at",1.02684957871397,9.38133212765957,6.62507008960949,7.03752191282055e-10,3.60109441763769e-09,11.7187501642217
"226608_at",1.79007436807095,6.06191992907801,6.62490742085706,7.04341272716109e-10,3.60349149509305e-09,11.717929107766
"223077_at",1.47469698447894,9.02538460992908,6.62258250639172,7.1281393442129e-10,3.64496587863184e-09,11.7061954440726
"221189_s_at",1.60275866962306,5.58489496453901,6.62139006008832,7.17198460003586e-10,3.66675844526564e-09,11.7001780874334
"204408_at",1.27642988913526,6.70852382978723,6.62132547309508,7.17436698584966e-10,3.66734881875919e-09,11.6998521827288
"223288_at",1.17411467849224,9.00462978723404,6.61972143308726,7.23378530032062e-10,3.69708927761296e-09,11.6917587567594
"215708_s_at",2.54432869179601,5.69299808510638,6.61960056788376,7.23828210479245e-10,3.69875472659023e-09,11.6911489543077
"218096_at",1.95828931263858,8.92253638297872,6.61930905247191,7.24913931368165e-10,3.70303588778406e-09,11.6896781923561
"224701_at",2.38715523281596,8.53058014184397,6.61645237579444,7.35638666232411e-10,3.75653570536082e-09,11.6752673820279
"209911_x_at",3.28998807095344,10.0981714184397,6.61376106512266,7.45885609224721e-10,3.8082106997727e-09,11.6616937302912
"216693_x_at",3.22826696230599,6.94872156028369,6.61308307172576,7.4848912395081e-10,3.82085023919729e-09,11.6582747158707
"205583_s_at",-1.34860323725055,9.0849885106383,-6.61192581855335,7.52953722784131e-10,3.84298420651467e-09,11.6524392898733
"200706_s_at",1.4728920842572,10.4499905673759,6.61122003775861,7.556894514413e-10,3.85562954447583e-09,11.648880664621
"227558_at",1.54297820399113,10.6367493617021,6.6110582224804,7.56318055057208e-10,3.85817781057445e-09,11.6480648017915
"1562684_at",-1.11044310421286,3.17654929078014,-6.61066968313787,7.57829519027623e-10,3.86522814101284e-09,11.6461058523101
"213988_s_at",1.6746966075388,10.6066732624113,6.61048067496944,7.5856585939136e-10,3.86832330447219e-09,11.6451529267928
"213906_at",4.27223640798227,7.68371808510638,6.60788058703132,7.68767191341446e-10,3.91900721961485e-09,11.6320454582938
"223279_s_at",-1.55688527716186,8.05360390070922,-6.60476435705725,7.81171884644837e-10,3.98088497270475e-09,11.6163395642036
"220757_s_at",-1.1796689135255,6.28256439716312,-6.60472369239159,7.81335054673142e-10,3.98103736794317e-09,11.616134638508
"224653_at",-1.32368155210643,8.62097624113475,-6.60383779638869,7.84898129787903e-10,3.99714657878521e-09,11.611670413131
"212998_x_at",3.05666864745011,10.1008043971631,6.60376807562745,7.85179225746321e-10,3.99789654179646e-09,11.6113190880553
"214927_at",-3.571667827051,7.91712822695035,-6.60358766909126,7.85907038638688e-10,4.00092040989324e-09,11.6104100228851
"225223_at",-1.05299445676275,9.65113737588652,-6.60202578524239,7.92236003075266e-10,4.03245290847971e-09,11.6025402594003
"221265_s_at",1.14922305986696,7.38308560283688,6.60193493621214,7.92605677902609e-10,4.0333750222879e-09,11.6020825340524
"1555526_a_at",2.33007514412417,6.79848021276596,6.60191490721144,7.92687201012695e-10,4.0333750222879e-09,11.6019816222294
"211340_s_at",-1.88273035476718,8.59855042553191,-6.60128536744494,7.95253804688959e-10,4.04574538615008e-09,11.5988099023722
"235920_at",-1.14998414634146,4.91458624113475,-6.60100991840535,7.9637937204941e-10,4.05078170972791e-09,11.597422196506
"209233_at",1.57094984478936,9.1023975177305,6.59948324360911,8.02646355054207e-10,4.08196366437425e-09,11.58973139077
"206163_at",-1.60875776053215,2.44273489361702,-6.59782789145477,8.09496497511673e-10,4.11399946753423e-09,11.5813934040737
"227278_at",1.20621944567628,10.6781974468085,6.59671464477123,8.14135688505788e-10,4.13616928958051e-09,11.5757866080051
"203252_at",1.35490643015521,7.70062638297872,6.59617917694907,8.16376448519055e-10,4.1468480949855e-09,11.5730899339275
"203611_at",1.50821392461197,7.26942716312057,6.59601215895266,8.17076607968389e-10,4.14969899861267e-09,11.5722488364994
"212602_at",1.97524427937916,7.20146695035461,6.59507405607721,8.21020261156609e-10,4.16901891237997e-09,11.5675247858281
"220688_s_at",1.49742727272727,7.53854773049645,6.59489774279797,8.21763549320798e-10,4.1720840429742e-09,11.5666369554821
"206949_s_at",1.7347555210643,8.40710333333333,6.59426067085379,8.24454801669833e-10,4.18503624303873e-09,11.5634290653523
"1555216_a_at",-1.64282057649667,2.44519978723404,-6.59272708946501,8.30968957980616e-10,4.21738628640077e-09,11.5557075848537
"50376_at",-1.0976222616408,7.92588007092199,-6.59207004515349,8.33775369661452e-10,4.23037315848425e-09,11.5523996968504
"229384_at",-1.83862137472284,6.16975546099291,-6.59049278661075,8.40550451634275e-10,4.26311776598823e-09,11.5444596942169
"205259_at",-2.46840796008869,4.36463794326241,-6.59041795159822,8.40873248850048e-10,4.26403099013707e-09,11.5440829954426
"202268_s_at",1.11747372505543,10.666945035461,6.58991678140207,8.43038173879121e-10,4.27428366739494e-09,11.5415603006659
"244571_s_at",-2.0443711308204,3.11256070921986,-6.58944142490936,8.45096667058532e-10,4.28399333701672e-09,11.5391676344553
"242901_at",-1.70077645232816,2.95274758865248,-6.58771510837437,8.52614096090275e-10,4.32063458736298e-09,11.5304791253552
"211737_x_at",-4.53069962305987,6.48194893617021,-6.58738543557387,8.54057168754999e-10,4.32721333144811e-09,11.5288200252745
"209465_x_at",-3.74556527716186,5.80503638297872,-6.58727098828248,8.5455870021356e-10,4.32902018848223e-09,11.5282440718762
"205425_at",2.34751263858093,6.4518780141844,6.58665295383785,8.57272074578116e-10,4.34202927837776e-09,11.52513391781
"202923_s_at",1.61332283813747,8.1697290070922,6.58621130706697,8.59216249868667e-10,4.3511386730508e-09,11.5229114982729
"1556656_at",1.52656028824834,7.67903773049645,6.585475333368,8.62465743166404e-10,4.36685409247627e-09,11.5192081631736
"202994_s_at",-2.7775310864745,9.65081517730497,-6.58538615333584,8.62860315453925e-10,4.36811154101934e-09,11.5187594341752
"217028_at",2.33678,11.4407966666667,6.58533694314311,8.63078119497973e-10,4.3684738501801e-09,11.5185118235967
"213519_s_at",-2.45644906873614,5.92528063829787,-6.58406664546713,8.68719242703248e-10,4.39599300573077e-09,11.512120410175
"225721_at",-2.67223685144124,6.26528269503546,-6.58404641321396,8.68809383250242e-10,4.39599300573077e-09,11.5120186182258
"201947_s_at",1.29351019955654,11.9015397163121,6.58380109481794,8.69903081615863e-10,4.40078149993407e-09,11.5107843921377
"208399_s_at",-2.38900436807095,2.29971588652482,-6.58365779933927,8.70542560887692e-10,4.4032708976292e-09,11.5100634666194
"236679_x_at",-1.36182649667406,7.45398113475177,-6.58333170901367,8.71999519256494e-10,4.40989362430155e-09,11.5084229231649
"202170_s_at",1.50094410199557,8.53603631205674,6.58320740457932,8.72555538930931e-10,4.41195863481444e-09,11.5077975652003
"218296_x_at",1.17861592017738,6.84729191489362,6.58286220146478,8.74101482402301e-10,4.4190275146055e-09,11.5060609296826
"226946_at",2.2614044345898,7.12975255319149,6.58282117926156,8.74285373936521e-10,4.41920930213294e-09,11.5058545598084
"244332_at",-1.44565980044346,5.25405709219858,-6.58197224918912,8.78099471054609e-10,4.43698672172096e-09,11.5015840089539
"220088_at",2.07733011086474,6.78233333333333,6.58159291864972,8.79809035072519e-10,4.44412162744697e-09,11.4996758760714
"230229_at",1.40902181818182,9.03149120567376,6.58056640229911,8.84451799571416e-10,4.46681802343143e-09,11.4945125156868
"235443_at",-1.44930139689579,6.60056184397163,-6.58017321824102,8.86236495367773e-10,4.47507485228558e-09,11.4925349178276
"227329_at",-1.71620235033259,5.52879,-6.57909537552645,8.91147137711846e-10,4.49911077317322e-09,11.48711400909
"225373_at",-1.7133622172949,7.21251177304965,-6.57536103584257,9.08369086140235e-10,4.58373474835596e-09,11.4683360902698
"218932_at",1.35420104212861,8.22491269503546,6.57361976998058,9.16511158860872e-10,4.62403949478987e-09,11.4595821389937
"226522_at",-2.12471982261641,6.6370770212766,-6.5685395246131,9.40679444414408e-10,4.74197047637388e-09,11.4340489105468
"213794_s_at",1.06109305986697,9.12794432624113,6.56805061028028,9.43038229149542e-10,4.75305905506737e-09,11.4315921807861
"223264_at",1.21893128603104,8.52690106382979,6.56636262197409,9.51226883347411e-10,4.79352238296849e-09,11.4231109998431
"201323_at",1.2473577383592,8.58365524822695,6.56627986532306,9.51630143857964e-10,4.7947457054257e-09,11.4226952241376
"216241_s_at",1.27027181818182,11.8805780851064,6.56420525105896,9.61794659454118e-10,4.84432504836838e-09,11.4122731022114
"225290_at",1.4690934368071,10.7690068794326,6.56405322360495,9.625437075538e-10,4.84728054210294e-09,11.4115094384404
"228254_at",-1.05066199556541,8.10893085106383,-6.56399225487861,9.62844265504323e-10,4.84797686556728e-09,11.4112031831553
"230408_at",-1.24606780487805,6.8199524822695,-6.56347079153314,9.65418708525346e-10,4.86012016848292e-09,11.4085838535642
"205145_s_at",-1.99732128603104,4.46074482269504,-6.56335820761149,9.65975420519055e-10,4.86210340980046e-09,11.4080183547068
"215567_at",-1.1262932594235,6.60617808510638,-6.56313375674972,9.67086243444907e-10,4.86687455364382e-09,11.4068909735105
"210813_s_at",1.15844410199557,4.9912690070922,6.56152436523035,9.75088195040031e-10,4.90631794684703e-09,11.398807846875
"209069_s_at",1.19081529933482,13.3765063829787,6.56075736393786,9.78924677370079e-10,4.92396310609132e-09,11.3949559690608
"224789_at",1.19076576496674,8.7721924822695,6.55974401978173,9.84016166561475e-10,4.94873988951026e-09,11.3898673206592
"227335_at",1.41735931263858,7.41235865248227,6.55963158746379,9.84582682191754e-10,4.94992232667692e-09,11.3893027515925
"228727_at",-1.41563636363636,2.6690334751773,-6.55678276944779,9.99044837234949e-10,5.021784691691e-09,11.3749993562929
"212549_at",-1.60918305986696,8.31520666666667,-6.55655125489859,1.00022928764417e-09,5.02689258240148e-09,11.3738371073778
"202900_s_at",1.25207807095344,9.06188255319149,6.55547596006033,1.00574876426761e-09,5.05378180571344e-09,11.3684391968384
"212950_at",-2.2440444789357,6.90334319148936,-6.55457619660271,1.01039029801562e-09,5.07625115583933e-09,11.3639227999837
"229274_at",1.29980195121951,7.77370390070922,6.55248599378366,1.02125448747623e-09,5.12997062458001e-09,11.3534322052933
"243827_at",1.33275802660754,7.42640340425532,6.55176610238208,1.02502283499422e-09,5.14716879303787e-09,11.349819523515
"232447_at",-1.29480405764966,6.79480191489362,-6.55078451517052,1.03018314569758e-09,5.17221195149978e-09,11.3448938915631
"202375_at",1.88014935698448,8.45093262411348,6.55042295146413,1.03209037020644e-09,5.18091675838968e-09,11.3430796526434
"217746_s_at",1.179885654102,10.9588932624113,6.54779901270795,1.04603611827152e-09,5.24827627832131e-09,11.3299149434357
"1566079_at",-1.90913962305987,9.40436510638298,-6.54766567525196,1.04674971865963e-09,5.25097470117868e-09,11.3292460427691
"202154_x_at",1.12056915742794,10.0646760283688,6.54755328684715,1.0473515757117e-09,5.25311175641966e-09,11.3286822406785
"201566_x_at",1.54764838137473,8.13659241134752,6.54668218451966,1.05202804103345e-09,5.27568132781471e-09,11.324312484753
"242829_x_at",-1.61853756097561,9.58538617021277,-6.54542257553888,1.05882659314596e-09,5.30888331941073e-09,11.3179943839929
"218289_s_at",1.36130093126386,8.05277382978723,6.54429687779569,1.06493900315653e-09,5.33773873176093e-09,11.3123485133195
"209433_s_at",2.95535822616408,7.12463326241135,6.54414669438384,1.06575710642666e-09,5.34094313710511e-09,11.3115953159381
"230169_at",-1.03331718403548,6.03665531914894,-6.54306307096058,1.0716783783223e-09,5.36881572960291e-09,11.3061610153973
"220037_s_at",-1.43408070953437,3.00782602836879,-6.54182507568057,1.07848287059099e-09,5.40199845626504e-09,11.2999531303615
"213933_at",-3.37125884700665,5.79664893617021,-6.54148448786974,1.08036232632407e-09,5.4105052429638e-09,11.2982453729927
"206302_s_at",1.81668011086475,7.61017219858156,6.53954090968158,1.09114944006956e-09,5.4636116699963e-09,11.2885008829466
"225627_s_at",-3.03772957871397,5.5845495035461,-6.5376741346215,1.10161018535769e-09,5.51414226997154e-09,11.2791428970959
"226603_at",3.23541332594235,8.84963531914894,6.53631179162122,1.10930658608858e-09,5.55080664090855e-09,11.2723144760395
"238122_at",1.2876255210643,6.26841992907801,6.53459951582156,1.11905507564174e-09,5.59771136547987e-09,11.263733164768
"229821_at",-1.16807762749446,4.98397666666667,-6.53301125643593,1.1281729443981e-09,5.64143126347583e-09,11.2557744400498
"1598_g_at",-2.39544177383591,8.06617312056738,-6.53228570079879,1.13236253064202e-09,5.65953921329583e-09,11.2521390402878
"226790_at",1.76873,6.86593624113475,6.53106148244428,1.13946633516984e-09,5.69409130654545e-09,11.2460055721367
"1556657_at",1.76782090909091,9.06722737588652,6.5308290256299,1.1408201706826e-09,5.69990315417317e-09,11.2448410066028
"226322_at",-4.37609742793792,5.12732312056738,-6.52968880165826,1.147483858031e-09,5.7322383429699e-09,11.2391290130504
"211948_x_at",1.20622301552107,10.2695204964539,6.529523026367,1.14845586857737e-09,5.73613478716132e-09,11.2382985995558
"233658_at",-1.18532804878049,6.22241361702128,-6.52935205630915,1.14945918806656e-09,5.74018627969111e-09,11.2374421757311
"218616_at",1.41577476718403,8.44796624113475,6.52840093195899,1.15505654661201e-09,5.76689814788589e-09,11.2326780165529
"226537_at",2.71416172949002,3.8464290070922,6.52837758626288,1.15519427298728e-09,5.76689814788589e-09,11.2325610831296
"221589_s_at",-2.04309348115299,8.66212205673759,-6.52806539814612,1.15703756165242e-09,5.77513501741731e-09,11.2309974232037
"222569_at",1.37570935698448,5.51441929078014,6.52780237450184,1.15859281200278e-09,5.78193168609408e-09,11.2296800445654
"210625_s_at",2.54075399113082,6.84007567375887,6.52751574240555,1.16029000389651e-09,5.78943432209796e-09,11.2282444527211
"239274_at",1.31898028824834,9.15346063829787,6.52708631824705,1.16283727435519e-09,5.80117533346905e-09,11.2260937516813
"235067_at",1.36283039911308,8.64272127659575,6.52664335001507,1.16547065946574e-09,5.81334196196695e-09,11.223875295723
"202747_s_at",-3.37383148558759,7.29926943262411,-6.52431995784413,1.17937943980736e-09,5.88075479976052e-09,11.2122406789063
"242239_at",-1.91220736141907,7.75169780141844,-6.52412219795441,1.18057083683664e-09,5.88571305220644e-09,11.211250477808
"209448_at",1.63302838137473,10.4329483687943,6.5234873292191,1.18440359956743e-09,5.90383593023159e-09,11.2080717417095
"219711_at",1.89881971175166,5.65322226950355,6.52124926637143,1.19801304351146e-09,5.96968200981113e-09,11.196867248617
"221626_at",-1.20719152993348,6.1792370212766,-6.52012597255181,1.20490164161885e-09,6.00300646098729e-09,11.1912444299935
"236268_at",1.53589516629712,7.40058510638298,6.5198869101262,1.20637272061549e-09,6.00933338051469e-09,11.1900478327155
"202783_at",1.86937742793792,8.10898078014184,6.51922809745295,1.2104359117397e-09,6.02756325910989e-09,11.1867503479192
"218365_s_at",2.19083263858093,4.35987773049645,6.51886331428172,1.21269148880327e-09,6.03778880750336e-09,11.1849246135133
"230744_at",-1.99265649667406,3.06998978723404,-6.51760393522043,1.2205105279611e-09,6.07332276280651e-09,11.1786218556456
"240279_at",-1.29847496674058,4.53560744680851,-6.51758287381367,1.2206417121779e-09,6.07332276280651e-09,11.1785164560514
"208939_at",1.46251343680709,9.08478787234043,6.51720551325277,1.22299451629772e-09,6.08401585101776e-09,11.1766280254017
"202917_s_at",6.30769729490022,7.7859834751773,6.51611731255289,1.22980438501861e-09,6.11687419141876e-09,11.1711826520095
"208398_s_at",1.59087064301552,8.46000212765957,6.51451661195235,1.23988938239887e-09,6.16600890967229e-09,11.1631735966779
"217972_at",1.20282756097561,8.80235879432624,6.51396741482811,1.24336826369773e-09,6.18132263835798e-09,11.1604259463367
"239107_at",-1.25724458980044,2.89837560283688,-6.51396515831391,1.24338257737399e-09,6.18132263835798e-09,11.1604146571791
"203847_s_at",1.34333372505543,6.89069460992908,6.51194064468434,1.25629024344394e-09,6.24341348234917e-09,11.1502870149489
"205269_at",2.58864024390243,7.57010964539007,6.51183098654349,1.25699314601845e-09,6.24586763988844e-09,11.1497384970611
"214175_x_at",-1.82728541019956,6.87201936170213,-6.51057992767315,1.26503984174715e-09,6.28480545360263e-09,11.143480957589
"220658_s_at",3.12476048780488,4.27834723404255,6.5103505542125,1.26652064631285e-09,6.29111594068904e-09,11.1423337478362
"223358_s_at",1.63051913525499,9.54534382978723,6.50951796748707,1.27191007937307e-09,6.31683620966111e-09,11.138169751341
"219313_at",-2.6322032594235,6.4844980141844,-6.50948445860468,1.27212745868791e-09,6.31686562057581e-09,11.1380021700664
"212319_at",-1.67956898004434,6.07206482269504,-6.50936479249372,1.27290405724408e-09,6.31967141466718e-09,11.1374037116043
"238454_at",-1.49410416851441,2.94683021276596,-6.50924423769038,1.27368689545267e-09,6.32199140604956e-09,11.1368008146329
"223530_at",2.76077997782705,6.34673070921986,6.50922765625212,1.27379460626694e-09,6.32199140604956e-09,11.1367178909935
"212773_s_at",1.16623303769401,11.7386794326241,6.5076393373732,1.28415382248545e-09,6.37234670084847e-09,11.1287752406875
"204550_x_at",-2.63503121951219,6.14303985815603,-6.50696505431133,1.28857663813015e-09,6.39323200645443e-09,11.1254036881826
"244845_at",-2.04510119733925,6.39559127659575,-6.50483333001037,1.30265818191219e-09,6.46095099921352e-09,11.1147458530553
"207543_s_at",2.2099390465632,9.11731354609929,6.50358714475221,1.31096021915761e-09,6.50104824483652e-09,11.1085162454406
"1565886_at",1.76612997782705,7.95948241134752,6.50304569711736,1.31458354566229e-09,6.51793431694101e-09,11.1058097777887
"216380_x_at",-1.01555847006652,9.09602787234043,-6.50228566113935,1.31968629852479e-09,6.54106334757445e-09,11.102010881457
"229369_at",-1.12216640798226,3.10943333333333,-6.50101910198085,1.32823314970252e-09,6.58233392187515e-09,11.0956807488556
"227577_at",1.05462399113082,8.36002567375887,6.49972173886831,1.3370444033587e-09,6.62490088929082e-09,11.0891973407942
"205116_at",-2.41716170731707,5.43624078014184,-6.49870457871479,1.34399286224887e-09,6.65822533564849e-09,11.0841146926893
"201735_s_at",1.5069022172949,8.3051795035461,6.49845622070597,1.34569485007516e-09,6.66555169230564e-09,11.0828737366704
"213343_s_at",-1.49606079822616,5.9565424822695,-6.49836484274157,1.34632159391659e-09,6.66755055952757e-09,11.0824171600564
"238458_at",-1.61552454545455,3.40602957446809,-6.49796019893165,1.34910042572468e-09,6.67909794790742e-09,11.0803953690032
"219469_at",-1.99423780487805,4.95253035460993,-6.49601443525224,1.36254177968765e-09,6.74452536613242e-09,11.0706743524685
"117_at",2.1444711751663,5.69127929078014,6.49586075044111,1.36360904003164e-09,6.74869000213142e-09,11.0699066106338
"209136_s_at",2.12147738359202,6.36110879432624,6.49495509950666,1.36991505671766e-09,6.77877629440561e-09,11.0653825725196
"202951_at",1.21651130820399,10.3029782978723,6.49449916814574,1.37310055433222e-09,6.79341385550948e-09,11.0631051654855
"1570248_at",1.27171649667406,4.65329985815603,6.49362352915677,1.37923894026441e-09,6.82265356226507e-09,11.0587315299789
"217820_s_at",1.40427931263858,10.7030758865248,6.49323946307057,1.38193983355333e-09,6.83488222644679e-09,11.0568132984118
"203925_at",1.40775439024391,8.70415723404255,6.49296609318239,1.3838654441131e-09,6.84327303625072e-09,11.0554479796918
"236796_at",-2.069262172949,4.60832092198582,-6.49103576747666,1.39753804216791e-09,6.90974080332375e-09,11.0458080310403
"222671_s_at",1.96802869179601,3.9437590070922,6.49009426933111,1.40425491788814e-09,6.94180161543476e-09,11.0411067909199
"216996_s_at",1.0826755210643,8.04135375886525,6.48962240251031,1.40763328328517e-09,6.95735093838152e-09,11.0387507261968
"225294_s_at",1.31793155210643,8.10618836879433,6.4873536587243,1.42398864048471e-09,7.03586051227254e-09,11.0274240010007
"229606_at",1.92957383592017,10.4951795744681,6.48371676250661,1.45059838140647e-09,7.16496783197015e-09,11.0092711667734
"200899_s_at",-1.02500323725055,10.4504233333333,-6.48213115005211,1.46235245113945e-09,7.2206371525436e-09,11.0013586014707
"218558_s_at",1.43936811529933,8.77073439716312,6.48148945667945,1.46713591555087e-09,7.24305919769479e-09,10.9981566996943
"221527_s_at",-1.76843077605321,5.45346985815603,-6.47992144591977,1.47888949869764e-09,7.29987871688608e-09,10.9903333997945
"208097_s_at",3.06618691796009,7.23665234042553,6.47874416705139,1.48777512711721e-09,7.34131258215602e-09,10.9844602485981
"232554_at",-1.10348332594235,4.58681390070922,-6.47786974212869,1.49440895113861e-09,7.3728288352376e-09,10.9800983291315
"221476_s_at",-1.13409955654102,12.3746992907801,-6.47770782446101,1.49564053254279e-09,7.37768653049056e-09,10.9792906649855
"210616_s_at",1.08138729490022,9.99918056737589,6.47737564315935,1.49817030690495e-09,7.38894528284162e-09,10.9776337397936
